StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Prolific ID,Attention Check,medicaid-1_1,medicaid-2_1,medicaid-3_1,medicaid-4_1,veterans-1_1,veterans-2_1,veterans-3_1,veterans-4_1,pensions-1_1,pensions-2_1,pensions-3_1,pensions-4_1,foreign_aid-1_1,foreign_aid-2_1,foreign_aid-3_1,foreign_aid-4_1,confinement-1_1,confinement-2_1,confinement-3_1,confinement-4_1,suicide-1_1,suicide-2_1,suicide-3_1,suicide-4_1,border-1_1,border-2_1,border-3_1,border-4_1,felon_voting-1_1,felon_voting-2_1,felon_voting-3_1,felon_voting-4_1,affirmative_action-1_1,affirmative_action-2_1,affirmative_action-3_1,affirmative_action-4_1,electoral_college-1_1,electoral_college-2_1,electoral_college-3_1,electoral_college-4_1,authorship,PROLIFIC_PID,issue,model,variant
2024-03-12 18:03:14,2024-03-12 18:09:12,IP Address,174.240.67.229,100,358,True,2024-03-12 18:09:13,R_2HtxbgBDYWGV6F5,,,,,28.6344,-81.6221,anonymous,EN,I agree to take part,6369dfcfb205120e7442ea69,On-line sources only,,,,,,,,,,,,,80,27,67,79,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,6369dfcfb205120e7442ea69,foreign aid,Llama-2-instruct,2
2024-03-12 18:04:03,2024-03-12 18:09:22,IP Address,76.31.48.217,100,319,True,2024-03-12 18:09:23,R_2dnWMrVY7DNWXeh,,,,,29.9036,-95.3324,anonymous,EN,I agree to take part,6443227b2a451d1c03771012,On-line sources only,15,80,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,6443227b2a451d1c03771012,medicaid,shareGPT,1
2024-03-12 18:07:11,2024-03-12 18:09:23,IP Address,75.186.73.122,100,131,True,2024-03-12 18:09:23,R_1XaiSWTUNPZZqq5,,,,,40.2861,-84.1729,anonymous,EN,I agree to take part,6063a680ba3790e15ab14ba9,On-line sources only,,,,,,,,,63,46,62,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,6063a680ba3790e15ab14ba9,pensions,Llama-2-instruct,1
2024-03-12 18:06:02,2024-03-12 18:09:28,IP Address,174.240.147.250,100,206,True,2024-03-12 18:09:29,R_1OIXMEVlvC8ivec,,,,,42.331,-83.3785,anonymous,EN,I agree to take part,63d698af12a4d488c5fdf05a,On-line sources only,,,,,,,,,,,,,,,,,,,,,90,0,90,90,,,,,,,,,,,,,,,,,A political science graduate student,63d698af12a4d488c5fdf05a,assisted suicide,OpenOrca,2
2024-03-12 18:05:03,2024-03-12 18:09:31,IP Address,170.205.155.36,100,267,True,2024-03-12 18:09:31,R_2PA3tvcZ1YRAmMl,,,,,32.3698,-80.5373,anonymous,EN,I agree to take part,637ef4d4e9abb3274bc1c925,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,,,,,,,,,A political strategist / consultant,637ef4d4e9abb3274bc1c925,felons voting,GPT-4_Alpaca,1
2024-03-12 18:08:01,2024-03-12 18:09:31,IP Address,97.90.132.128,100,90,True,2024-03-12 18:09:32,R_3Cyf0wNlrZEqLGJ,,,,,34.0915,-118.1307,anonymous,EN,I agree to take part,55cce6ea34e90600058d1e6d,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,5,95,95,,,,,,,,,A political science graduate student,55cce6ea34e90600058d1e6d,felons voting,Llama-2-instruct,3
2024-03-12 18:08:40,2024-03-12 18:09:37,IP Address,45.23.53.204,100,56,True,2024-03-12 18:09:37,R_2wLUJX7S54O8deA,,,,,38.6976,-90.3604,anonymous,EN,I agree to take part,63ea72a1db4b8d9938f2b0c4,On-line sources only,62,59,34,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political science graduate student,63ea72a1db4b8d9938f2b0c4,medicaid,GPT-4_Alpaca,1
2024-03-12 18:07:37,2024-03-12 18:09:38,IP Address,64.222.248.78,100,120,True,2024-03-12 18:09:38,R_7qvNJzBB7y5P1Jl,,,,,42.963,-72.2929,anonymous,EN,I agree to take part,629e1dcac03690dc02e2859c,On-line sources only,,,,,,,,,,,,,,,,,100,0,97,0,,,,,,,,,,,,,,,,,,,,,An AI language model,629e1dcac03690dc02e2859c,solitary confinement,shareGPT,1
2024-03-12 18:08:24,2024-03-12 18:10:02,IP Address,45.24.66.32,100,98,True,2024-03-12 18:10:03,R_7L1MgkfVgbWNxhM,,,,,32.7691,-96.6053,anonymous,EN,I agree to take part,5e40b0eae8e4b32f3a3ebe6f,On-line sources only,,,,,,,,,,,,,75,79,71,17,,,,,,,,,,,,,,,,,,,,,,,,,A political science graduate student,5e40b0eae8e4b32f3a3ebe6f,foreign aid,OpenOrca,2
2024-03-12 18:08:32,2024-03-12 18:10:05,IP Address,75.237.103.129,100,93,True,2024-03-12 18:10:06,R_5nUgMiQtfpTuOoZ,,,,,33.4589,-112.0709,anonymous,EN,I agree to take part,602f329284781fbf09e0cafc,On-line sources only,,,,,,,,,,,,,,,,,,,,,92,11,80,93,,,,,,,,,,,,,,,,,A college Professor,602f329284781fbf09e0cafc,assisted suicide,Llama-2-instruct,2
2024-03-12 18:06:21,2024-03-12 18:10:07,IP Address,98.25.102.156,100,225,True,2024-03-12 18:10:07,R_3RasyeNYioQzmNI,,,,,33.0273,-80.1768,anonymous,EN,I agree to take part,64360d6189dec3ac8afc9a78,On-line sources only,,,,,,,,,,,,,,,,,,,,,100,0,100,100,,,,,,,,,,,,,,,,,A political science graduate student,64360d6189dec3ac8afc9a78,assisted suicide,GPT-4_Alpaca,2
2024-03-12 18:05:48,2024-03-12 18:10:11,IP Address,97.146.120.172,100,263,True,2024-03-12 18:10:11,R_2qBQnjBheDNX7lt,,,,,36.8375,-76.0976,anonymous,EN,I agree to take part,65d8e05d69d000ff2daaddad,On-line sources only,,,,,,,,,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,65d8e05d69d000ff2daaddad,pensions,GPT-4_Alpaca,1
2024-03-12 18:07:30,2024-03-12 18:10:16,IP Address,173.169.72.234,100,165,True,2024-03-12 18:10:16,R_1U0nIT8hY3BREYy,,,,,27.9654,-82.4307,anonymous,EN,I agree to take part,63b75b75d69b669e44d7f318,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,93,10,94,,,,,,,,,A political science graduate student,63b75b75d69b669e44d7f318,felons voting,shareGPT,3
2024-03-12 18:07:58,2024-03-12 18:10:18,IP Address,24.1.252.44,100,139,True,2024-03-12 18:10:18,R_8TvjseRlR7hUC6g,,,,,41.8891,-87.7953,anonymous,EN,I agree to take part,628feaaa86e683cdbebf98a0,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,0,1,A political journalist,628feaaa86e683cdbebf98a0,electoral college,GPT-4_Alpaca,2
2024-03-12 18:08:59,2024-03-12 18:10:31,IP Address,76.134.31.55,100,91,True,2024-03-12 18:10:31,R_3pnXjwXMXCP7NTt,,,,,34.7456,-92.3419,anonymous,EN,I agree to take part,5c91ab9b47fad40011be8306,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,100,,,,,,,,,,,,,A politician,5c91ab9b47fad40011be8306,border restrictions,Llama-2-instruct,1
2024-03-12 18:05:27,2024-03-12 18:10:34,IP Address,66.66.13.188,100,307,True,2024-03-12 18:10:35,R_31yAjbHYAc0joRt,,,,,42.87,-77.2791,anonymous,EN,I agree to take part,5f4f990e0e7da9068d0a9802,On-line sources only,,,,,,,,,,,,,,,,,64,81,62,89,,,,,,,,,,,,,,,,,,,,,A political journalist,5f4f990e0e7da9068d0a9802,solitary confinement,OpenOrca,3
2024-03-12 18:03:55,2024-03-12 18:10:35,IP Address,32.212.240.230,100,399,True,2024-03-12 18:10:35,R_3STPMhW4JSjWbD3,,,,,41.8759,-72.7989,anonymous,EN,I agree to take part,64947980de05e8ce37b3bc98,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,54,47,52,,,,,A politician,64947980de05e8ce37b3bc98,affirmative action,OpenOrca,2
2024-03-12 18:08:32,2024-03-12 18:10:36,IP Address,174.70.113.153,100,124,True,2024-03-12 18:10:37,R_7czQheQB1639qhj,,,,,29.9701,-90.0254,anonymous,EN,I agree to take part,586974bc127d7700018b0e1c,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,45,50,54,,,,,A political science graduate student,586974bc127d7700018b0e1c,affirmative action,shareGPT,3
2024-03-12 18:09:44,2024-03-12 18:10:44,IP Address,69.84.61.105,100,60,True,2024-03-12 18:10:45,R_1rNIl0QeY4L3Si2,,,,,41.022,-80.6659,anonymous,EN,I agree to take part,57a9f41a16a091000112f1cf,On-line sources only,,,,,,,,,,,,,83,17,85,9,,,,,,,,,,,,,,,,,,,,,,,,,A political science graduate student,57a9f41a16a091000112f1cf,foreign aid,GPT-4_Alpaca,3
2024-03-12 18:09:26,2024-03-12 18:10:54,IP Address,68.225.238.252,100,88,True,2024-03-12 18:10:55,R_5uR6mc9s7nNsjFa,,,,,33.7015,-117.7528,anonymous,EN,I agree to take part,60749006a2c37cf53763a864,On-line sources only,,,,,,,,,,,,,,,,,,,,,10,90,10,10,,,,,,,,,,,,,,,,,A political journalist,60749006a2c37cf53763a864,assisted suicide,shareGPT,3
2024-03-12 18:08:46,2024-03-12 18:10:56,IP Address,173.76.14.132,100,129,True,2024-03-12 18:10:57,R_5irpBseHbh83qhl,,,,,42.3935,-71.1836,anonymous,EN,I agree to take part,5fbb062e91513797e214827d,On-line sources only,,,,,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,5fbb062e91513797e214827d,veteran healthcare,OpenOrca,1
2024-03-12 18:09:03,2024-03-12 18:11:37,IP Address,76.148.150.133,100,154,True,2024-03-12 18:11:37,R_1c08APpWoBRln0t,,,,,26.7346,-81.8449,anonymous,EN,I agree to take part,5c322ff624d16c00015b1818,On-line sources only,,,,,,,,,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,5c322ff624d16c00015b1818,pensions,shareGPT,1
2024-03-12 18:10:15,2024-03-12 18:11:39,IP Address,47.224.253.3,100,84,True,2024-03-12 18:11:40,R_1opqacUn034csGQ,,,,,39.5272,-119.9129,anonymous,EN,I agree to take part,6286e40c379938abc16e254b,On-line sources only,,,,,,,,,,,,,,,,,19,70,27,24,,,,,,,,,,,,,,,,,,,,,A political journalist,6286e40c379938abc16e254b,solitary confinement,GPT-4_Alpaca,1
2024-03-12 18:09:35,2024-03-12 18:11:40,IP Address,71.237.230.99,100,125,True,2024-03-12 18:11:41,R_1nUf8RbUNVCl01t,,,,,45.6435,-122.6247,anonymous,EN,I agree to take part,5fdbdc853ce8060db67cf718,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,0,75,25,0,,,,,,,,,,,,,A political science graduate student,5fdbdc853ce8060db67cf718,border restrictions,OpenOrca,2
2024-03-12 18:10:00,2024-03-12 18:11:42,IP Address,75.40.24.179,100,102,True,2024-03-12 18:11:42,R_5Tx9pfpQCs0YCZ3,,,,,32.4783,-84.8985,anonymous,EN,I agree to take part,6143e022ec8dfbce17b7e211,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,12,76,95,,,,,A college Professor,6143e022ec8dfbce17b7e211,affirmative action,Llama-2-instruct,2
2024-03-12 18:09:50,2024-03-12 18:11:56,IP Address,156.65.251.209,100,126,True,2024-03-12 18:11:56,R_7L0jBBdHri3na4M,,,,,34.8308,-82.3507,anonymous,EN,I agree to take part,65df3e6ddf54a39320133429,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,15,80,5,,,,,,,,,A political science graduate student,65df3e6ddf54a39320133429,felons voting,OpenOrca,1
2024-03-12 18:04:04,2024-03-12 18:12:01,IP Address,71.91.116.13,100,476,True,2024-03-12 18:12:01,R_3uDwap9DUWxjT2z,,,,,32.7052,-97.3351,anonymous,EN,I agree to take part,5d83c1e911cb3a0001570ea4,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,80,25,70,80,,,,,,,,,,,,,An AI language model,5d83c1e911cb3a0001570ea4,border restrictions,GPT-4_Alpaca,1
2024-03-12 18:05:59,2024-03-12 18:12:09,IP Address,67.245.33.131,100,369,True,2024-03-12 18:12:09,R_7HYqS7cVki9Y2vA,,,,,40.7609,-73.9115,anonymous,EN,I agree to take part,628f9cfbee6de7cc7322fecf,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,9,94,99,,,,,,,,,A college Professor,628f9cfbee6de7cc7322fecf,felons voting,GPT-4_Alpaca,2
2024-03-12 18:09:24,2024-03-12 18:12:11,IP Address,73.57.11.227,100,166,True,2024-03-12 18:12:12,R_1OoeL0clTugrbqY,,,,,26.1374,-80.1684,anonymous,EN,I agree to take part,6108195e1c9970be0d3b3874,On-line sources only,,,,,,,,,,,,,,,,,54,60,40,55,,,,,,,,,,,,,,,,,,,,,A political science graduate student,6108195e1c9970be0d3b3874,solitary confinement,Llama-2-instruct,2
2024-03-12 18:11:14,2024-03-12 18:12:11,IP Address,192.198.57.227,100,56,True,2024-03-12 18:12:12,R_29mDbOvsRiK9Dfr,,,,,38.7613,-85.4066,anonymous,EN,I agree to take part,636148a83d7a7c349bb08436,On-line sources only,,,,,,,,,,,,,85,76,37,28,,,,,,,,,,,,,,,,,,,,,,,,,A political science graduate student,636148a83d7a7c349bb08436,foreign aid,shareGPT,3
2024-03-12 18:09:41,2024-03-12 18:12:13,IP Address,141.239.118.147,100,152,True,2024-03-12 18:12:14,R_1imSTeVmf3rYskm,,,,,21.2982,-157.8444,anonymous,EN,I agree to take part,657a21547889c89041a48b34,On-line sources only,,,,,,,,,,,,,,,,,,,,,52,56,64,60,,,,,,,,,,,,,,,,,A political science graduate student,657a21547889c89041a48b34,assisted suicide,OpenOrca,1
2024-03-12 17:59:50,2024-03-12 18:12:19,IP Address,174.26.142.117,100,748,True,2024-03-12 18:12:19,R_3QsxxHcwgHaxZ87,,,,,33.3121,-111.8213,anonymous,EN,I agree to take part,566a1d697da0350005b39de3,On-line sources only,,,,,,,,,,,,,,,,,0,0,100,100,,,,,,,,,,,,,,,,,,,,,An AI language model,566a1d697da0350005b39de3,solitary confinement,GPT-4_Alpaca,2
2024-03-12 18:08:07,2024-03-12 18:12:26,IP Address,75.115.192.179,100,259,True,2024-03-12 18:12:27,R_3Do7kDcReDtTo5j,,,,,28.7478,-82.4993,anonymous,EN,I agree to take part,5a4bf09053a4560001ba0ebf,On-line sources only,10,90,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,5a4bf09053a4560001ba0ebf,medicaid,OpenOrca,1
2024-03-12 18:11:48,2024-03-12 18:12:28,IP Address,104.62.167.138,100,40,True,2024-03-12 18:12:28,R_7QrpjA4MQzE46Pk,,,,,30.0074,-90.115,anonymous,EN,I agree to take part,63d13b764f00a53476867c25,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,10,89,93,A political journalist,63d13b764f00a53476867c25,electoral college,OpenOrca,3
2024-03-12 18:11:12,2024-03-12 18:12:29,IP Address,173.24.227.49,100,76,True,2024-03-12 18:12:30,R_3uOmi3DQeWgXmD1,,,,,37.168,-93.3039,anonymous,EN,I agree to take part,6325b8a7fcafb1208f542e93,On-line sources only,,,,,,,,,,,,,62,25,69,62,,,,,,,,,,,,,,,,,,,,,,,,,A college Professor,6325b8a7fcafb1208f542e93,foreign aid,shareGPT,3
2024-03-12 18:10:42,2024-03-12 18:12:36,IP Address,47.36.19.31,100,114,True,2024-03-12 18:12:37,R_3e2CBq1x3uI2o2D,,,,,33.9588,-83.4384,anonymous,EN,I agree to take part,63dab0f63ced7430f2c37f3f,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,52,51,45,A political journalist,63dab0f63ced7430f2c37f3f,electoral college,Llama-2-instruct,2
2024-03-12 18:09:32,2024-03-12 18:12:45,IP Address,65.131.253.173,100,192,True,2024-03-12 18:12:45,R_5TefLIjHFyxjghH,,,,,28.7115,-81.5135,anonymous,EN,I agree to take part,599b410ab5566b0001aa86db,On-line sources only,,,,,62,23,59,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,599b410ab5566b0001aa86db,veteran healthcare,shareGPT,3
2024-03-12 18:11:47,2024-03-12 18:13:03,IP Address,148.74.164.189,100,75,True,2024-03-12 18:13:04,R_7VggtIIyijnMdWN,,,,,40.916,-73.0497,anonymous,EN,I agree to take part,5ac5a9a9f69e940001d984b5,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,100,,,,,,,,,,,,,A politician,5ac5a9a9f69e940001d984b5,border restrictions,OpenOrca,2
2024-03-12 18:05:54,2024-03-12 18:13:04,IP Address,104.10.53.83,100,429,True,2024-03-12 18:13:05,R_8gzGQrd0JDjkRaI,,,,,32.7507,-97.2095,anonymous,EN,I agree to take part,608c451be10e84b9fc005f3e,On-line sources only,,,,,,,,,,,,,,,,,50,50,75,60,,,,,,,,,,,,,,,,,,,,,A political science graduate student,608c451be10e84b9fc005f3e,solitary confinement,OpenOrca,2
2024-03-12 18:10:09,2024-03-12 18:13:13,IP Address,72.131.66.25,100,183,True,2024-03-12 18:13:14,R_132uJj73STIaQmc,,,,,42.5606,-87.829,anonymous,EN,I agree to take part,6126ecc3ebef11936ed8bfcb,On-line sources only,,,,,,,,,90,21,79,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A politician,6126ecc3ebef11936ed8bfcb,pensions,Llama-2-instruct,2
2024-03-12 18:10:14,2024-03-12 18:13:14,IP Address,172.14.118.218,100,180,True,2024-03-12 18:13:15,R_5RheBqBB7cgpLZ7,,,,,34.137,-118.2376,anonymous,EN,I agree to take part,616c056b42e788ef31efc4b0,On-line sources only,,,,,,,,,83,24,77,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political science graduate student,616c056b42e788ef31efc4b0,pensions,GPT-4_Alpaca,3
2024-03-12 18:09:19,2024-03-12 18:13:15,IP Address,98.48.208.22,100,236,True,2024-03-12 18:13:15,R_8oHjSuIHs8nhXUl,,,,,32.3463,-111.1686,anonymous,EN,I agree to take part,65206f1c8fdb45b55ae8ae4c,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,40,60,50,,,,,A politician,65206f1c8fdb45b55ae8ae4c,affirmative action,OpenOrca,1
2024-03-12 18:11:07,2024-03-12 18:13:44,IP Address,65.189.249.150,100,157,True,2024-03-12 18:13:44,R_6zfPHecMkAvppqF,,,,,37.7548,-84.2985,anonymous,EN,I agree to take part,5b54b7622680970001a9a7c9,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,100,,,,,A political strategist / consultant,5b54b7622680970001a9a7c9,affirmative action,Llama-2-instruct,1
2024-03-12 18:11:34,2024-03-12 18:13:48,IP Address,47.198.66.82,100,133,True,2024-03-12 18:13:49,R_2MNnFwORPuOH1xT,,,,,28.2238,-82.4549,anonymous,EN,I agree to take part,65e9d8093f17f181aa04632e,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,100,,,,,,,,,,,,,A political journalist,65e9d8093f17f181aa04632e,border restrictions,GPT-4_Alpaca,1
2024-03-12 18:09:42,2024-03-12 18:13:57,IP Address,99.1.206.185,100,255,True,2024-03-12 18:13:57,R_1diOXj5WQyHwkV0,,,,,34.0782,-84.6485,anonymous,EN,I agree to take part,614dd304ed948bbfe8c22215,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,65,40,39,A political science graduate student,614dd304ed948bbfe8c22215,electoral college,shareGPT,3
2024-03-12 18:10:44,2024-03-12 18:14:04,IP Address,24.35.218.72,100,200,True,2024-03-12 18:14:05,R_34nRFkCJLlRipEq,,,,,35.0984,-91.9143,anonymous,EN,I agree to take part,65ae753f461708b5afb69186,On-line sources only,90,10,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political science graduate student,65ae753f461708b5afb69186,medicaid,Llama-2-instruct,2
2024-03-12 18:12:34,2024-03-12 18:14:07,IP Address,174.170.224.86,100,92,True,2024-03-12 18:14:07,R_32Tji1BJ5XrjXgZ,,,,,29.7439,-95.6067,anonymous,EN,I agree to take part,63d165bb3190f492951fa6ad,On-line sources only,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,63d165bb3190f492951fa6ad,medicaid,Llama-2-instruct,2
2024-03-12 18:06:23,2024-03-12 18:14:09,IP Address,73.175.198.209,100,466,True,2024-03-12 18:14:10,R_3rdnWH6bAAkA8Kt,,,,,40.2389,-77.1935,anonymous,EN,I agree to take part,6400e07f37c248e81cbc9d41,On-line sources only,,,,,,,,,,,,,60,39,57,60,,,,,,,,,,,,,,,,,,,,,,,,,A political science graduate student,6400e07f37c248e81cbc9d41,foreign aid,Llama-2-instruct,3
2024-03-12 18:09:37,2024-03-12 18:14:13,IP Address,108.50.237.231,100,275,True,2024-03-12 18:14:13,R_7CHPTBiUr0TtLoB,,,,,40.3909,-74.1153,anonymous,EN,I agree to take part,5baa535fa3c9170001156197,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,90,0,80,80,,,,,,,,,,,,,An AI language model,5baa535fa3c9170001156197,border restrictions,shareGPT,1
2024-03-12 18:06:30,2024-03-12 18:14:17,IP Address,172.58.131.201,100,466,True,2024-03-12 18:14:18,R_5pA0hsAIzqN0HpT,,,,,25.8119,-80.2318,anonymous,EN,I agree to take part,65ac586115940869d22935d5,On-line sources only,,,,,,,,,100,0,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,65ac586115940869d22935d5,pensions,OpenOrca,3
2024-03-12 18:12:45,2024-03-12 18:14:31,IP Address,99.14.188.11,100,105,True,2024-03-12 18:14:31,R_3jOMKt69ODrLPaM,,,,,27.5404,-80.4094,anonymous,EN,I agree to take part,633cd383a0ad479d79c05a12,On-line sources only,,,,,65,50,57,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,633cd383a0ad479d79c05a12,veteran healthcare,shareGPT,2
2024-03-12 18:12:59,2024-03-12 18:14:31,IP Address,97.140.65.177,100,91,True,2024-03-12 18:14:32,R_53wg8yKUVcajrlT,,,,,35.1796,-80.8459,anonymous,EN,I agree to take part,644ee5a8f25289f7efacbef4,On-line sources only,,,,,,,,,,,,,50,43,81,23,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,644ee5a8f25289f7efacbef4,foreign aid,OpenOrca,1
2024-03-12 18:13:09,2024-03-12 18:14:40,IP Address,50.158.52.159,100,91,True,2024-03-12 18:14:40,R_3q4kySBTwIlAOeB,,,,,36.0128,-115.2036,anonymous,EN,I agree to take part,654e6dcbb060f1ea2d712339,On-line sources only,,,,,,,,,18,84,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,654e6dcbb060f1ea2d712339,pensions,shareGPT,2
2024-03-12 18:13:10,2024-03-12 18:14:42,IP Address,35.148.55.165,100,91,True,2024-03-12 18:14:42,R_3RAbwbxCRtwxGpP,,,,,45.5722,-94.2042,anonymous,EN,I agree to take part,5f13b237c08bc13e4ef2e760,On-line sources only,,,,,,,,,,,,,,,,,,,,,100,10,50,100,,,,,,,,,,,,,,,,,A college Professor,5f13b237c08bc13e4ef2e760,assisted suicide,GPT-4_Alpaca,3
2024-03-12 18:12:23,2024-03-12 18:14:43,IP Address,99.131.1.131,100,140,True,2024-03-12 18:14:44,R_7aVxAxZ1ZJxZ9qF,,,,,32.3974,-93.8052,anonymous,EN,I agree to take part,62d59a066ee263bb659aa445,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,0,An AI language model,62d59a066ee263bb659aa445,electoral college,Llama-2-instruct,2
2024-03-12 18:10:29,2024-03-12 18:14:49,IP Address,174.175.255.224,100,259,True,2024-03-12 18:14:49,R_7RkYac4UGcChnqD,,,,,41.39,-75.6636,anonymous,EN,I agree to take part,60775f36d95098a360b6f53d,On-line sources only,,,,,,72,40,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,60775f36d95098a360b6f53d,veteran healthcare,Llama-2-instruct,2
2024-03-12 18:10:59,2024-03-12 18:14:57,IP Address,47.154.63.100,100,238,True,2024-03-12 18:14:58,R_3IPEusywrEg9L1k,,,,,34.1059,-117.5859,anonymous,EN,I agree to take part,656e050362bb2e6353f7d92d,On-line sources only,,,,,,,,,,,,,,,,,,,,,69,20,57,69,,,,,,,,,,,,,,,,,A political journalist,656e050362bb2e6353f7d92d,assisted suicide,OpenOrca,3
2024-03-12 18:11:24,2024-03-12 18:15:00,IP Address,24.224.80.144,100,215,True,2024-03-12 18:15:00,R_1KJl0zpZ8bbnr7L,,,,,35.474,-80.8729,anonymous,EN,I agree to take part,63d2797ee24c80630f3b67e1,On-line sources only,,,,,38,72,71,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,63d2797ee24c80630f3b67e1,veteran healthcare,Llama-2-instruct,1
2024-03-12 18:12:33,2024-03-12 18:15:12,IP Address,72.199.130.161,100,158,True,2024-03-12 18:15:12,R_5q0wp2cEt9s8NcR,,,,,32.6387,-117.0801,anonymous,EN,I agree to take part,6595d5d79367f8fa1dce17a7,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,34,69,76,,,,,,,,,An AI language model,6595d5d79367f8fa1dce17a7,felons voting,OpenOrca,3
2024-03-12 18:12:09,2024-03-12 18:15:14,IP Address,75.166.33.66,100,184,True,2024-03-12 18:15:14,R_2yPSh5fTQFk7wYh,,,,,39.7301,-104.9078,anonymous,EN,I agree to take part,65e5d888a0cb1ecde877fa6a,On-line sources only,,,,,,,,,,,,,,,,,50,58,19,10,,,,,,,,,,,,,,,,,,,,,A political science graduate student,65e5d888a0cb1ecde877fa6a,solitary confinement,OpenOrca,2
2024-03-12 18:13:03,2024-03-12 18:15:17,IP Address,24.162.133.140,100,133,True,2024-03-12 18:15:17,R_73xoFxncewoiWF6,,,,,31.0262,-97.6131,anonymous,EN,I agree to take part,615a3aff99c738f7dd86fded,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,39,76,20,29,,,,,,,,,,,,,A political science graduate student,615a3aff99c738f7dd86fded,border restrictions,shareGPT,2
2024-03-12 18:13:09,2024-03-12 18:15:33,IP Address,24.192.99.130,100,143,True,2024-03-12 18:15:33,R_3TfjM3cTaK0NVVn,,,,,34.7315,-86.5654,anonymous,EN,I agree to take part,60fcd2c0ef92b8427c66e83a,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,63,78,73,,,,,A political strategist / consultant,60fcd2c0ef92b8427c66e83a,affirmative action,OpenOrca,1
2024-03-12 18:12:47,2024-03-12 18:15:41,IP Address,108.201.15.80,100,173,True,2024-03-12 18:15:41,R_706whTylCX8nVZx,,,,,39.7184,-82.6073,anonymous,EN,I agree to take part,56797198c3041a0012b64b5e,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,50,45,30,,,,,An AI language model,56797198c3041a0012b64b5e,affirmative action,GPT-4_Alpaca,3
